
id,TransactionID,Date,CustomerID,PartNo,Quantity,Rate,TotalPrice,PartDescription,Category,Source,VehicleMake
252,5275,27-04-2025,CUST-358,PN000252,3,8.5,25.5,COOLANT,Others,OEM,Generic
253,5177,11-01-2025,CUST-758,PN000253,9,20.1,180.9,GEAR FILTER ,Others,Aftermarket,Toyota
254,5656,04-08-2024,CUST-269,PN000254,16,9.5,152.0,Brake pad,Others,Aftermarket,Mitsubishi
255,5910,24-11-2024,CUST-103,PN000255,12,11.19,134.28,BELT,Others,Aftermarket,VehicleMake
256,5418,12-05-2025,CUST-856,PN000256,18,17.27,310.86,CLUTCHDISK,Others,OEM,Toyota
257,5004,02-12-2023,CUST-541,PN000257,12,2.8,33.6,VENTILATION VALVE,Others,Aftermarket,Toyota
258,8263,11-07-2024,CUST-597,PN000258,16,5.44,87.04,MAIN BEARING,Others,Aftermarket,Honda
259,3635,08-05-2025,CUST-526,PN000259,14,12.3,172.2,SHOCK ABSORBER,Others,Aftermarket,Honda
260,4957,29-01-2025,CUST-177,PN000260,10,7.56,75.6,MAIN BEARING,Others,Source,Honda
261,5170,28-03-2025,CUST-209,PN000261,12,6.39,76.68,SPARK PLUG,Others,Aftermarket,Generic
262,1423,09-07-2025,CUST-820,PN000262,1,9.82,9.82,air filter,Others,Aftermarket,Toyota
263,2299,14-10-2023,CUST-868,PN000263,11,4.75,52.25,WATER PUMP,Others,Aftermarket,Mitsubishi
264,5319,10-10-2024,CUST-845,PN000264,10,14.0,140.0,LUBRICANT,Others,Aftermarket,Toyota
265,2721,07-08-2024,CUST-549,PN000265,7,5.2,36.4,ENGMATE,Others,Aftermarket,VehicleMake
266,8500,05-07-2024,CUST-848,PN000266,9,11.19,100.71,WEATHER STRIP,Others,Aftermarket,Generic
267,8256,09-10-2023,CUST-952,PN000267,4,5.2,20.8,GASKET KIT,Others,OEM,Toyota
268,3796,15-05-2025,CUST-777,PN000268,14,5.2,72.8,BELT,Others,Aftermarket,VehicleMake
269,6751,23-05-2025,CUST-208,PN000269,6,18.44,110.64,THRONE ARM,Others,OEM,Toyota
270,5943,29-05-2024,CUST-308,PN000270,7,3.4,23.8,FUEL PURIFICATION kit,Others,OEM,Honda
271,4209,23-08-2024,CUST-577,PN000271,12,9.0,108.0,Brake pad,Others,Aftermarket,Honda
272,4423,18-09-2023,CUST-290,PN000272,15,8.5,127.5,BRAKE PAD,Others,Aftermarket,Toyota
273,9224,15-11-2024,CUST-993,PN000273,12,12.35,148.2,air filter,Others,Aftermarket,Toyota
274,5865,03-10-2024,CUST-661,PN000274,5,11.53,57.65,OIL FILTER GASKET,Others,Aftermarket,Toyota
275,8662,29-07-2025,CUST-178,PN000275,2,5.3,10.6,WATER PUMP,Others,Source,Mitsubishi
276,3724,13-01-2025,CUST-385,PN000276,18,6.3,113.4,BELT,Others,OEM,Nissan
277,1896,21-06-2024,CUST-527,PN000277,12,22.8,273.6,OIL SEAL,Others,OEM,Toyota
278,4919,31-07-2024,CUST-146,PN000278,11,12.3,135.3,SHOCK ABSORBER,Others,Aftermarket,Mitsubishi
279,3612,02-09-2023,CUST-736,PN000279,12,2.3,27.6,THRUST WASHER,Others,Source,VehicleMake
280,8556,24-01-2024,CUST-374,PN000280,14,25.8,361.2,CLUTCH COVER,Others,OEM,Honda
281,3442,10-01-2024,CUST-145,PN000281,6,7.6,45.6,CON ROD BEARING,Others,Aftermarket,Toyota
282,5937,28-03-2025,CUST-771,PN000282,12,12.3,147.6,GROMMET,Others,Aftermarket,Toyota
283,6696,15-03-2025,CUST-329,PN000283,10,3.33,33.3,CON ROD BEARING,Others,OEM,Toyota
284,2831,05-12-2023,CUST-525,PN000284,1,7.17,7.17,AIR FILTER,Others,OEM,Generic
285,6128,26-01-2024,CUST-466,PN000285,15,7.53,112.95,BRAKE PAD,Others,OEM,Toyota
286,6667,27-06-2025,CUST-759,PN000286,12,14.0,168.0,LOWER ARM,Others,OEM,Toyota
287,9610,10-06-2024,CUST-167,PN000287,1,3.8,3.8,WATER PUMP,Others,Aftermarket,Honda
288,8129,01-11-2023,CUST-466,PN000288,15,43.8,657.0,GROMMET,Others,Source,Nissan
289,2367,11-02-2025,CUST-504,PN000289,6,11.9,71.4,FUEL PUMP,Others,OEM,Toyota
290,6611,04-03-2025,CUST-370,PN000290,20,17.9,358.0,common mounting,Others,OEM,Generic
291,1662,04-11-2023,CUST-982,PN000291,1,45.0,45.0,PETROL GAUGE,Others,OEM,Toyota
292,8346,03-05-2024,CUST-370,PN000292,19,7.1,134.9,CLUTCH COVER,Others,Aftermarket,Toyota
293,6136,24-08-2023,CUST-289,PN000293,16,12.8,204.8,VACCUM HOSE,Others,OEM,Toyota
294,4003,31-03-2025,CUST-527,PN000294,2,3.4,6.8,gasket kit,Others,OEM,Toyota
295,1272,08-10-2023,CUST-819,PN000295,10,13.39,133.9,WATER PUMP,Others,Aftermarket,Generic
296,2232,28-01-2024,CUST-221,PN000296,10,18.2,182.0,WATER PUMP,Others,Aftermarket,Nissan
297,3474,04-01-2024,CUST-185,PN000297,14,14.66,205.24,RACK END,Others,Aftermarket,Honda
298,9909,04-01-2025,CUST-951,PN000298,8,13.8,110.4,air filter,Others,Aftermarket,Generic
299,9248,21-06-2024,CUST-404,PN000299,13,10.47,136.11,TIMING BELT,Others,Source,Generic
300,7120,26-03-2025,CUST-303,PN000300,9,17.84,160.56,FUEL FILTER,Others,OEM,Honda
301,9407,11-05-2025,CUST-275,PN000301,7,13.3,93.1,CLUTCH ASSEMBLY,Others,Aftermarket,Honda
302,4674,05-06-2025,CUST-438,PN000302,19,4.3,81.7,ENGINE INSULATOR,Others,OEM,Honda
303,3801,14-04-2024,CUST-626,PN000303,13,2.3,29.9,ENGINE INSULATOR,Others,Aftermarket,Toyota
304,8142,17-06-2025,CUST-396,PN000304,4,7.1,28.4,UNIVERSAL JOINTS,Others,OEM,Toyota
305,7328,04-01-2024,CUST-838,PN000305,8,3.4,27.2,WATER PUMP,Others,Aftermarket,Toyota
306,5102,01-03-2024,CUST-575,PN000306,14,10.9,152.6,CLUTCH DISK,Others,OEM,VehicleMake
307,6707,31-12-2023,CUST-406,PN000307,12,9.0,108.0,IDLER BEARING,Others,Aftermarket,Toyota
308,8469,18-04-2024,CUST-277,PN000308,13,10.9,141.7,STEERING BOOT,Others,OEM,Toyota
309,3537,18-07-2025,CUST-322,PN000309,12,2.3,27.6,"BELT','Generic",Others,Aftermarket,Honda
310,2560,17-05-2025,CUST-427,PN000310,11,2.8,30.8,WEATHER STRIP,Others,Aftermarket,Toyota
311,9076,25-11-2024,CUST-749,PN000311,5,2.3,11.5,air filter,Others,OEM,Generic
312,9834,22-07-2025,CUST-488,PN000312,13,3.49,45.37,AXLE GREASE,Others,OEM,Honda
313,1991,13-09-2023,CUST-438,PN000313,9,5.7,51.3,TIEROD END,Others,OEM,Mitsubishi
314,5526,30-05-2024,CUST-304,PN000314,10,11.9,119.0,AXLE BOOT,Others,OEM,Mitsubishi
315,3598,05-01-2025,CUST-259,PN000315,4,16.93,67.72,OIL FILTER,Others,Aftermarket,VehicleMake
316,4007,29-06-2025,CUST-711,PN000316,20,5.5,110.0,gasket kit,Others,Aftermarket,Toyota
317,3878,23-05-2024,CUST-866,PN000317,16,3.28,52.48,SHOCK ABSORBER,Others,OEM,Toyota
318,1282,16-10-2023,CUST-946,PN000318,12,12.3,147.6,BELT,Others,Aftermarket,Toyota
319,8401,12-12-2024,CUST-501,PN000319,18,11.9,214.2,GUM HOSE,Others,Source,Toyota
320,4190,04-10-2024,CUST-616,PN000320,14,0.9,12.6,LINK ROD,Others,OEM,Generic
321,5640,22-11-2023,CUST-329,PN000321,17,30.2,513.4,CHAIN TENSIONER,Others,Source,Nissan
322,5476,15-12-2024,CUST-979,PN000322,20,18.44,368.8,GEAR FILTER ,Others,Aftermarket,VehicleMake
323,7689,03-12-2024,CUST-619,PN000323,10,6.1,61.0,POWER STEERING KIT,Others,OEM,Toyota
324,4552,30-10-2023,CUST-369,PN000324,13,5.46,70.98,BELT,Others,OEM,Toyota
325,5367,19-09-2023,CUST-116,PN000325,19,9.0,171.0,CLUTCH ASSEMBLY,Others,OEM,Toyota
326,5406,04-11-2023,CUST-384,PN000326,11,7.6,83.6,GASKET KIT,Others,OEM,Toyota
327,8307,06-09-2024,CUST-170,PN000327,9,11.9,107.1,LUBRICANT,Others,Aftermarket,Toyota
328,8092,25-07-2025,CUST-426,PN000328,2,3.21,6.42,GROMMET,Others,OEM,Toyota
329,3926,31-10-2024,CUST-509,PN000329,19,24.7,469.3,VENTILATION VALVE,Others,OEM,Toyota
330,1754,08-07-2024,CUST-961,PN000330,17,14.0,238.0,TIMING BELT,Others,Aftermarket,Generic
331,1714,17-06-2024,CUST-962,PN000331,19,7.6,144.4,POWER STEERING KIT,Others,OEM,Nissan
332,8617,11-07-2025,CUST-292,PN000332,15,13.01,195.15,CLUTCH COVER,Others,Source,Toyota
333,8407,11-09-2023,CUST-633,PN000333,17,9.38,159.46,UNIVERSAL JOINTS,Others,OEM,Generic
334,2817,12-07-2024,CUST-306,PN000334,7,5.2,36.4,THERMOSTAT GASKET,Others,OEM,Honda
335,6571,22-10-2023,CUST-234,PN000335,19,43.8,832.2,GEAR GASKET,Others,Source,Nissan
336,1916,17-02-2024,CUST-989,PN000336,8,5.7,45.6,OIL FILTER GASKET,Others,Aftermarket,Nissan
337,9069,30-11-2024,CUST-213,PN000337,18,11.9,214.2,"BELT','Generic",Others,OEM,Toyota
338,8180,17-08-2025,CUST-124,PN000338,10,15.33,153.3,THRUST WASHER,Others,Aftermarket,Toyota
339,6688,12-04-2025,CUST-763,PN000339,16,12.53,200.48,FUEL PUMP,Others,Aftermarket,Toyota
340,7978,08-11-2024,CUST-440,PN000340,19,2.8,53.2,COOLANT,Others,Aftermarket,Mitsubishi
341,6941,19-10-2023,CUST-143,PN000341,20,24.7,494.0,MAIN BEARING,Others,OEM,Honda
342,9143,02-03-2025,CUST-442,PN000342,4,18.0,72.0,THERMOSTAT,Others,OEM,Toyota
343,9037,19-01-2025,CUST-103,PN000343,18,7.6,136.8,MAIN BEARING,Others,Aftermarket,Honda
344,5443,19-08-2024,CUST-341,PN000344,3,15.6,46.8,TIMING BELT,Others,Aftermarket,Honda
345,7833,27-03-2025,CUST-859,PN000345,18,10.31,185.58,CLUTCH ASSEMBLY,Others,OEM,Nissan
346,5301,10-07-2024,CUST-588,PN000346,2,24.7,49.4,LUBRICANT,Others,OEM,Toyota
347,4786,29-12-2023,CUST-278,PN000347,17,4.7,79.9,BRAKE PAD,Others,Aftermarket,Toyota
348,7952,28-07-2025,CUST-940,PN000348,8,7.6,60.8,CHAIN GUIDE,Others,Aftermarket,Mitsubishi
349,1332,18-04-2025,CUST-324,PN000349,9,2.8,25.2,SHOCK ABSORBER,Others,OEM,VehicleMake
350,3736,08-06-2024,CUST-720,PN000350,11,18.44,202.84,VALVE COVER GASKET,Others,OEM,Toyota
351,1107,29-03-2025,CUST-996,PN000351,6,15.1,90.6,PISTON RING,Others,Aftermarket,Toyota
352,4876,20-08-2025,CUST-497,PN000352,7,5.2,36.4,OIL FILTER,Others,Aftermarket,Nissan
353,7805,22-04-2025,CUST-867,PN000353,20,13.17,263.4,PETROLLOAR ,Others,OEM,Mitsubishi
354,8240,05-01-2024,CUST-913,PN000354,19,13.8,262.2,FUEL PURIFICATION,Others,OEM,Honda
355,6826,15-04-2024,CUST-693,PN000355,4,15.6,62.4,SHOCK ABSORBER,Others,OEM,Generic
356,1269,31-05-2025,CUST-382,PN000356,13,12.8,166.4,CLUTCH ASSEMBLY,Others,Source,Honda
357,3353,03-04-2025,CUST-235,PN000357,19,7.6,144.4,UNIVERSAL JOINT,Others,OEM,Toyota
358,6233,11-03-2025,CUST-919,PN000358,17,2.68,45.56,POWER STEERING KIT,Others,Aftermarket,Honda
359,9837,26-06-2024,CUST-167,PN000359,11,10.84,119.24,BALL JOINT,Others,Source,Toyota
360,4107,01-10-2024,CUST-106,PN000360,9,11.9,107.1,PISTON RING,Others,OEM,Toyota
361,2308,30-06-2025,CUST-377,PN000361,16,13.8,220.8,MAIN BEARING,Others,Aftermarket,Toyota
362,7825,26-07-2025,CUST-547,PN000362,13,16.64,216.32,POWERTRAIN KIT,Others,OEM,Nissan
363,5432,01-12-2024,CUST-428,PN000363,11,36.1,397.1,CLUTCH COVER,Others,Source,Toyota
364,8962,18-01-2024,CUST-140,PN000364,16,7.6,121.6,UNIVERSAL JOINT,Others,Source,Toyota
365,2844,12-05-2025,CUST-813,PN000365,6,9.0,54.0,LOWER ARMS,Others,OEM,Honda
366,8247,19-01-2025,CUST-700,PN000366,20,5.2,104.0,gasket kit,Others,OEM,Toyota
367,2707,22-09-2023,CUST-307,PN000367,15,2.8,42.0,GAS KIT,Others,OEM,Honda
368,8704,30-04-2024,CUST-702,PN000368,20,2.8,56.0,GASKETSEALANT,Others,Source,Toyota
369,2844,13-12-2023,CUST-251,PN000369,16,4.84,77.44,LUBRICANT,Others,OEM,VehicleMake
370,7561,16-03-2024,CUST-764,PN000370,17,11.59,197.03,FUEL FILTER,Others,Aftermarket,Toyota
371,1678,29-09-2023,CUST-571,PN000371,14,11.82,165.48,SPARK PLUG,Others,Source,Generic
372,5964,09-06-2024,CUST-676,PN000372,7,6.1,42.7,VALVE COVER GASKET,Others,Aftermarket,Nissan
373,6341,07-02-2025,CUST-546,PN000373,1,5.7,5.7,WEATHER STRIP,Others,OEM,Honda
374,2594,25-12-2023,CUST-943,PN000374,17,2.3,39.1,THERMOSTAT,Others,Source,Toyota
375,9169,12-12-2023,CUST-158,PN000375,2,8.5,17.0,LINK ROD,Others,Aftermarket,Toyota
376,4774,19-02-2024,CUST-123,PN000376,15,16.94,254.1,WATER PUMP,Others,Aftermarket,Toyota
377,4332,12-09-2024,CUST-835,PN000377,12,16.62,199.44,THERMOSTAT,Others,Aftermarket,Mitsubishi
378,9158,20-06-2025,CUST-736,PN000378,19,15.51,294.69,TIMING BELT,Others,OEM,Mitsubishi
379,3731,28-02-2025,CUST-736,PN000379,1,8.83,8.83,gasket kit,Others,OEM,Toyota
380,3169,09-04-2025,CUST-871,PN000380,17,7.6,129.2,ENGINE MOUNTING,Others,Aftermarket,Honda
381,8462,21-08-2024,CUST-862,PN000381,12,6.62,79.44,FUEL PUMP,Others,OEM,Nissan
382,9657,08-07-2025,CUST-388,PN000382,2,6.98,13.96,CHAIN GUIDE,Others,OEM,Nissan
383,4630,06-12-2023,CUST-407,PN000383,14,9.0,126.0,STEERING DAMPER,Others,Source,Toyota
384,5136,07-05-2024,CUST-202,PN000384,9,12.8,115.2,common mounting,Others,OEM,Toyota
385,2188,13-01-2024,CUST-655,PN000385,8,14.0,112.0,PETROL GAUGE,Others,Aftermarket,Toyota
386,3903,08-04-2024,CUST-810,PN000386,14,2.8,39.2,LUBRICANT,Others,Aftermarket,Toyota
387,4847,20-08-2025,CUST-258,PN000387,4,10.47,41.88,FUEL PURIFICATION,Others,Source,Honda
388,5585,05-04-2024,CUST-624,PN000388,18,2.72,48.96,LINK ROD,Others,Aftermarket,Honda
389,8798,21-02-2024,CUST-841,PN000389,5,3.7,18.5,WATER PUMP,Others,Aftermarket,Mitsubishi
390,3494,21-04-2024,CUST-104,PN000390,4,9.0,36.0,GAS KIT,Others,Aftermarket,Mitsubishi
391,5679,22-07-2024,CUST-641,PN000391,13,5.2,67.6,BRAKE PAD,Others,Source,Mitsubishi
392,7074,09-08-2025,CUST-982,PN000392,2,3.49,6.98,LUBRICANT,Others,Source,Toyota
393,9898,15-01-2025,CUST-449,PN000393,13,12.3,159.9,LUBRICANT,Others,Source,Honda
394,2338,29-11-2024,CUST-417,PN000394,16,10.4,166.4,PETROLS GASKET,Others,OEM,Toyota
395,4702,28-04-2025,CUST-674,PN000395,13,2.3,29.9,air filter,Others,Source,Generic
396,7659,18-07-2024,CUST-994,PN000396,11,8.51,93.61,SPARK PLUG,Others,OEM,Nissan
397,6869,29-12-2024,CUST-551,PN000397,2,4.63,9.26,RACK END,Others,Aftermarket,Generic
398,6870,22-07-2024,CUST-939,PN000398,7,18.0,126.0,SPARK PLUG,Others,OEM,Toyota
399,6771,17-05-2024,CUST-703,PN000399,2,1.9,3.8,OIL SEAL,Others,OEM,Toyota
400,4668,10-10-2024,CUST-202,PN000400,9,14.12,127.08,TIMING BELT,Others,Source,Toyota
401,1857,07-01-2024,CUST-540,PN000401,15,3.8,57.0,SHOCK ABSORBER,Others,Aftermarket,Generic
402,2466,15-02-2025,CUST-104,PN000402,8,3.8,30.4,PISTON RING,Others,OEM,Mitsubishi
403,2096,22-01-2025,CUST-369,PN000403,12,3.8,45.6,SHOCK ABSORBER,Others,OEM,Toyota
404,1603,29-10-2023,CUST-707,PN000404,5,13.11,65.55,BRAKE PAD,Others,Aftermarket,Toyota
405,3129,14-05-2025,CUST-917,PN000405,4,5.7,22.8,IDLER BEARING,Others,OEM,Toyota
406,1734,16-09-2023,CUST-518,PN000406,6,5.7,34.2,TIMING BELT,Others,Aftermarket,Mitsubishi
407,8050,31-05-2024,CUST-886,PN000407,3,7.6,22.8,THERMOSTAT,Others,OEM,Nissan
408,7631,12-08-2024,CUST-226,PN000408,8,3.3,26.4,SPARK PLUG,Others,OEM,Generic
409,3199,28-11-2024,CUST-731,PN000409,7,22.8,159.6,CLUTCHDISK,Others,Aftermarket,Toyota
410,7662,08-07-2025,CUST-458,PN000410,12,7.6,91.2,PISTON,Others,Aftermarket,Nissan
411,1350,05-08-2024,CUST-328,PN000411,12,19.82,237.84,BELT,Others,OEM,Toyota
412,9383,08-11-2023,CUST-459,PN000412,16,7.1,113.6,WEATHER STRIP,Others,OEM,Mitsubishi
413,6226,13-12-2023,CUST-998,PN000413,13,14.58,189.54,LINKS,Others,OEM,Toyota
414,5007,18-03-2025,CUST-457,PN000414,7,19.43,136.01,CHAIN TENSIONER,Others,OEM,Generic
415,7191,24-04-2025,CUST-460,PN000415,4,11.93,47.72,SPARK PLUG,Others,Source,Generic
416,1331,31-05-2024,CUST-419,PN000416,9,2.56,23.04,BALL JOINT,Others,Aftermarket,Toyota
417,3965,16-08-2025,CUST-938,PN000417,5,9.29,46.45,VACCUM HOSE,Others,OEM,Toyota
418,7850,26-01-2025,CUST-142,PN000418,2,13.3,26.6,UNIVERSAL JOINTS,Others,Source,Toyota
419,8125,27-07-2024,CUST-731,PN000419,17,3.8,64.6,BELT TENSIONER,Others,Aftermarket,Toyota
420,6214,30-12-2024,CUST-694,PN000420,11,5.7,62.7,SHOCK ABSORBER,Others,OEM,Honda
421,7867,20-11-2023,CUST-644,PN000421,9,12.57,113.13,RACK END,Others,OEM,Generic
422,5210,21-07-2024,CUST-404,PN000422,14,3.8,53.2,brake shoe,Others,Aftermarket,Toyota
423,4352,11-12-2024,CUST-440,PN000423,14,13.52,189.28,GAS KIT,Others,Aftermarket,Mitsubishi
424,8084,17-04-2025,CUST-398,PN000424,16,14.8,236.8,CLUTCH DISK,Others,Aftermarket,Toyota
425,7080,23-07-2024,CUST-419,PN000425,14,13.3,186.2,SHOCK ABSORBER,Others,OEM,Nissan
426,5673,09-06-2024,CUST-678,PN000426,8,5.7,45.6,CON ROD BEARING,Others,OEM,Nissan
427,1200,30-12-2023,CUST-857,PN000427,9,14.25,128.25,LOWER ARMS,Others,Aftermarket,Toyota
428,9520,30-10-2023,CUST-759,PN000428,16,8.28,132.48,LOWER ARM BUSH,Others,OEM,Toyota
429,8856,21-04-2025,CUST-219,PN000429,17,7.6,129.2,air filter,Others,Aftermarket,Toyota
430,8897,18-10-2023,CUST-714,PN000430,1,0.9,0.9,COOLANT,Others,Source,Toyota
431,2358,02-05-2024,CUST-109,PN000431,13,13.63,177.19,BRAKE PAD,Others,Aftermarket,Nissan
432,6078,05-01-2025,CUST-409,PN000432,16,6.1,97.6,BELT TENSIONER,Others,Aftermarket,Honda
433,3901,22-02-2025,CUST-733,PN000433,11,15.1,166.1,TIMING BELT,Others,Aftermarket,VehicleMake
434,7432,05-07-2025,CUST-731,PN000434,12,14.7,176.4,PISTON RING,Others,Aftermarket,Toyota
435,2889,14-08-2025,CUST-844,PN000435,15,2.8,42.0,CHAIN GUIDE,Others,OEM,Toyota
436,5215,24-03-2024,CUST-663,PN000436,14,3.33,46.62,gasket kit,Others,Aftermarket,Toyota
437,7960,29-07-2024,CUST-493,PN000437,6,17.2,103.2,CLUTCH COVER,Others,Aftermarket,Toyota
438,6150,22-08-2024,CUST-388,PN000438,7,5.2,36.4,GAS KIT,Others,OEM,Mitsubishi
439,7614,26-11-2024,CUST-348,PN000439,14,12.54,175.56,SHOCK ABSORBER,Others,Aftermarket,Mitsubishi
440,9758,23-05-2024,CUST-502,PN000440,16,11.9,190.4,LUBRICANT,Others,OEM,Generic
441,8971,03-07-2024,CUST-215,PN000441,13,8.58,111.54,POWER STEERING KIT,Others,Aftermarket,Generic
442,9901,03-07-2024,CUST-515,PN000442,8,2.3,18.4,OIL SEAL,Others,OEM,Toyota
443,5466,21-10-2023,CUST-314,PN000443,19,5.2,98.8,LOWER ARM,Others,Source,Toyota
444,8504,24-01-2024,CUST-886,PN000444,10,3.07,30.7,GASKET KIT,Others,Aftermarket,Mitsubishi
445,2778,24-10-2023,CUST-578,PN000445,3,10.48,31.44,OIL FILTER,Others,OEM,Nissan
446,4927,07-08-2025,CUST-325,PN000446,13,7.6,98.8,LINK ROD,Others,OEM,Toyota
447,6438,01-09-2023,CUST-826,PN000447,14,14.8,207.2,BALL JOINT,Others,Aftermarket,Honda
448,2823,14-05-2024,CUST-198,PN000448,10,24.7,247.0,VENTILATION VALVE,Others,OEM,Generic
449,6378,14-10-2024,CUST-993,PN000449,12,5.7,68.4,TIMING BELT,Others,Source,Honda
450,6026,17-12-2023,CUST-939,PN000450,12,5.84,70.08,VALVE COVER GASKET,Others,Aftermarket,Toyota
451,2132,04-01-2024,CUST-121,PN000451,2,14.45,28.9,OIL FILTER,Others,OEM,Generic
452,2351,18-08-2024,CUST-975,PN000452,7,11.9,83.3,CLUTCH COVER,Others,Aftermarket,Honda
453,1142,03-08-2025,CUST-304,PN000453,4,9.93,39.72,PISTON RING,Others,OEM,Mitsubishi
454,9061,12-12-2024,CUST-960,PN000454,15,15.88,238.2,BELT,Others,Aftermarket,Toyota
455,4423,03-06-2024,CUST-111,PN000455,5,3.7,18.5,CLUTCH COVER,Others,Aftermarket,Honda
456,7474,27-08-2023,CUST-803,PN000456,20,9.49,189.8,VALVE COVER GASKET,Others,OEM,Honda
457,5404,08-11-2024,CUST-379,PN000457,14,7.6,106.4,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
458,4721,21-05-2024,CUST-841,PN000458,4,2.3,9.2,BALL JOINT,Others,Aftermarket,Toyota
459,4030,23-08-2023,CUST-449,PN000459,16,9.99,159.84,brake shoe,Others,OEM,Toyota
460,6863,22-02-2024,CUST-682,PN000460,15,24.7,370.5,VENTILATION VALVE,Others,Aftermarket,Toyota
461,9225,30-03-2025,CUST-757,PN000461,16,13.39,214.24,SPARK PLUG,Others,Aftermarket,Nissan
462,9488,17-04-2025,CUST-800,PN000462,10,13.8,138.0,BRAKE PAD,Others,OEM,Toyota
463,9943,07-08-2024,CUST-580,PN000463,20,13.96,279.2,BRAKE PAD,Others,OEM,Honda
464,9307,26-04-2025,CUST-726,PN000464,4,2.8,11.2,FUEL PURIFICATION,Others,OEM,Toyota
465,2792,23-05-2024,CUST-784,PN000465,5,7.1,35.5,CLUTCH DISK,Others,OEM,Honda
466,4018,15-03-2024,CUST-518,PN000466,10,7.15,71.5,THERMOSTAT GASKET,Others,OEM,Toyota
467,9024,14-02-2024,CUST-374,PN000467,15,1.9,28.5,SHOCK ABSORBER,Others,OEM,Toyota
468,3654,07-07-2024,CUST-444,PN000468,12,12.3,147.6,LINK ROD,Others,Aftermarket,Generic
469,1644,01-10-2023,CUST-919,PN000469,19,3.8,72.2,GEAR FILTER ,Others,Source,Toyota
470,6274,11-04-2025,CUST-409,PN000470,10,5.81,58.1,BELT,Others,OEM,Honda
471,1414,05-10-2023,CUST-193,PN000471,1,17.51,17.51,UNIVERSAL MOUNTING,Others,Aftermarket,Mitsubishi
472,7876,17-11-2024,CUST-132,PN000472,2,7.6,15.2,PISTON RING,Others,Aftermarket,Toyota
473,5396,23-01-2024,CUST-388,PN000473,5,3.8,19.0,SHOCK ABSORBER,Others,Aftermarket,Generic
474,3358,23-09-2023,CUST-327,PN000474,13,2.8,36.4,FUEL PURIFICATION,Others,OEM,VehicleMake
475,6389,16-10-2023,CUST-664,PN000475,8,7.1,56.8,WEATHER STRIP,Others,OEM,Toyota
476,3349,22-06-2024,CUST-368,PN000476,5,8.5,42.5,PETROLS GASKET,Others,Aftermarket,Toyota
477,6968,08-06-2024,CUST-635,PN000477,8,9.0,72.0,LINK ROD,Others,OEM,Nissan
478,1891,25-11-2024,CUST-368,PN000478,10,3.4,34.0,THERMOSTAT,Others,Aftermarket,Honda
479,7545,12-02-2024,CUST-838,PN000479,3,3.8,11.4,THERMOSTAT,Others,OEM,Generic
480,4311,23-02-2024,CUST-317,PN000480,14,45.0,630.0,PCV VALVE,Others,Aftermarket,Nissan
481,3446,09-06-2025,CUST-118,PN000481,14,0.9,12.6,THERMOSTAT,Others,Aftermarket,Generic
482,5353,09-11-2023,CUST-773,PN000482,19,22.8,433.2,PETROL GAUGE,Others,Aftermarket,Nissan
483,4124,28-12-2024,CUST-919,PN000483,19,5.2,98.8,TIMING BELT,Others,OEM,Toyota
484,6547,27-06-2025,CUST-210,PN000484,10,19.53,195.3,OIL FILTER GASKET,Others,Source,Toyota
485,4299,25-11-2024,CUST-804,PN000485,3,4.2,12.6,BRAKE PAD,Others,OEM,Mitsubishi
486,8852,04-01-2025,CUST-176,PN000486,2,13.8,27.6,ENGINE MOUNTING,Others,OEM,Honda
487,2855,22-12-2024,CUST-129,PN000487,2,43.8,87.6,PETROLLOGGLE,Others,OEM,Generic
488,4069,03-06-2025,CUST-446,PN000488,1,2.3,2.3,air filter,Others,OEM,Honda
489,7207,04-10-2024,CUST-459,PN000489,19,11.99,227.81,BRAKE PAD,Others,OEM,Toyota
490,1124,14-12-2024,CUST-146,PN000490,2,11.9,23.8,BELT TENSIONER,Others,OEM,Nissan
491,2416,18-10-2023,CUST-639,PN000491,9,11.9,107.1,COOLANT,Others,Aftermarket,Nissan
492,3033,14-06-2024,CUST-881,PN000492,6,24.7,148.2,BELT,Others,Aftermarket,Nissan
493,7772,09-08-2024,CUST-995,PN000493,13,22.8,296.4,THERMOSTAT,Others,OEM,Honda
494,6202,11-05-2025,CUST-837,PN000494,7,12.3,86.1,CON ROD BEARING,Others,OEM,Toyota
495,8814,18-09-2024,CUST-596,PN000495,13,4.7,61.1,OIL FILTER GASKET,Others,OEM,Honda
496,6827,24-12-2023,CUST-542,PN000496,20,8.21,164.2,CLUTCH COVER,Others,OEM,Generic
497,2677,13-03-2024,CUST-222,PN000497,14,3.33,46.62,CLUTCH DISK,Others,Aftermarket,Generic
498,3362,04-02-2025,CUST-205,PN000498,14,4.75,66.5,ENGINE INSULATION,Others,Source,Toyota
499,1228,03-10-2023,CUST-399,PN000499,4,15.7,62.8,Brake pad,Others,Aftermarket,Toyota
500,5867,02-10-2023,CUST-892,PN000500,10,3.7,37.0,SPARK PLUG,Others,OEM,Toyota
501,7230,04-10-2024,CUST-253,PN000501,6,3.8,22.8,UNIVERSAL JOINTS,Others,OEM,Toyota
502,6023,12-02-2025,CUST-972,PN000502,1,13.3,13.3,brake shoe,Others,Aftermarket,Generic
503,2325,18-12-2024,CUST-412,PN000503,18,2.8,50.4,CLUTCH DISK,Others,Source,Generic
